id,category,name,description,measure,price,visible,featured,discount,tags,images
candeleros-03,candeleros,Set de Candeleros Metal Blanco,"Set de candeleros de metal color blanco con diseño único, moderno y elegante. Crean ambientes luminosos y sofisticados.","Grande 25 cm, Mediano 20 cm, Pequeño 15 cm",325,TRUE,FALSE,,"candelero, metal, blanco, set, sofisticado",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-03.jpeg
candeleros-04,candeleros,Set de Candeleros Metal Gris,"Set de candeleros de metal color gris con diseño único, moderno y elegante. Un acento sobrio para tu decoración.","Grande 23 cm, Mediano 16 cm",225,TRUE,FALSE,,"candelero, metal, gris, set, sobrio",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-04.jpeg
candeleros-05,candeleros,Set de Candeleros Metal Dorado,"Set de candeleros de metal color dorado con diseño único, moderno y elegante. Brillo y calidez para cenas especiales.","Grande 31 cm, Mediano 29 cm, Pequeño 22 cm, diámetro de velas 3 cm",250,TRUE,FALSE,,"candelero, metal, dorado, set, glam",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-05.jpeg
candeleros-06,candeleros,Set de Candeleros Metal Negro,"Set de candeleros de metal color negro con diseño único, moderno y elegante. Dramáticos y sofisticados.","Grande 31 cm, Mediano 29 cm, Pequeño 22 cm, diámetro de velas 3 cm",250,TRUE,FALSE,,"candelero, metal, negro, set, dramático",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-06.jpeg
candeleros-07,candeleros,Set de Candeleros Metal Negro Compacto,"Set de candeleros de metal color negro en diseño compacto, moderno y elegante. Ideal para espacios pequeños o mesas íntimas.","Grande 30 cm, Mediano 24 cm, Pequeño 18 cm, diámetro de velas 2 cm",150,TRUE,FALSE,,"candelero, metal, negro, compacto, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-07.jpeg
candeleros-08,candeleros,Candelero Metal Dorado Individual,"Candelero de metal color dorado con diseño único, moderno y elegante. Pieza individual para un acento minimalista.","23 cm de alto, diámetro de velas 3 cm",150,TRUE,FALSE,,"candelero, metal, dorado, individual, minimalista",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-08.jpeg
candeleros-09,candeleros,Set de 3 Candeleros Metal Negro,"Set de 3 candeleros de metal color negro con diseño único, moderno y elegante. Un trío perfecto para mesas largas.","Grande 26 cm, Mediano 23 cm, Pequeño 18 cm, diámetro de velas 3 cm",150,TRUE,FALSE,,"candelero, metal, negro, set de 3, moderno",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-09.jpeg
candeleros-10,candeleros,Candeleros Dorados Set de 6,"Candeleros de metal color dorado en set de 6 piezas en diferentes alturas, con diseño único, moderno y elegante. Perfecto para mesas de eventos.","2 de 24 cm, 2 de 19 cm, 2 de 16 cm",325,TRUE,FALSE,,"candelero, metal, dorado, set 6, eventos",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-10.jpeg
candeleros-11,candeleros,Set de 6 Candeleros Dorados,"Candeleros de metal color dorado, diseño único, moderno y elegante. Incluye seis piezas: dos de 24 cm de alto, dos de 19 cm y dos de 16 cm.","2 de 24 cm de alto, 2 de 19 cm de alto, 2 de 16 cm de alto; diámetro de agujero para velas 3 cm",140,TRUE,FALSE,,"candelero, metal, dorado, set de 6, elegante",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/candeleros/candeleros-11.jpeg
otono-01,temporada-otono,Calabaza Decorativa Naranja de Cerámica,"Calabaza decorativa naranja de cerámica, un toque de sofisticación para tu hogar en la temporada otoñal.",20 x 20 cm,200,TRUE,FALSE,,"calabaza, otoño, naranja, cerámica, temporada, Halloween",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/temporada-otono/temporada-otono-01.jpeg
otono-02,temporada-otono,Set de 18 Calabazas Otoño Completo,"Set de 18 calabazas decorativas que incluye accesorios como piñas, hojas de otoño, cerezos de temporada y bellotas. Decoración completa para ambientar tu hogar en otoño.",,250,TRUE,FALSE,,"calabazas, otoño, set, piñas, hojas, bellotas, completo",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/temporada-otono/temporada-otono-02.jpeg
otono-03,temporada-otono,Calabaza Blanca con Hojas de Cerámica,Calabaza decorativa blanca con hojas de cerámica. Un toque de sofisticación y elegancia para tu hogar en la temporada de otoño.,17 x 17 cm,175,TRUE,FALSE,,"calabaza, blanca, cerámica, hojas, otoño",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/temporada-otono/temporada-otono-03.jpeg
otono-04,temporada-otono,Set de 12 Calabazas Naranjas Foami,Set de 12 calabazas decorativas naranjas de foami. Un toque vibrante y acogedor para tu hogar durante la temporada otoñal.,"Varios tamaños: 20 cm, 15 cm, 2 de 7 cm, 7 cm, 5 cm, 2 de 4 cm",220,TRUE,FALSE,,"calabazas, naranjas, foami, set, otoño",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/temporada-otono/temporada-otono-04.jpeg
otono-05,temporada-otono,Set de 6 Calabazas Blancas Cerámica,Set de calabazas decorativas blancas con hojas de cerámica. Una decoración elegante y serena para la temporada otoñal.,"2 de 15 cm, 2 de 12 cm, 2 de 7 cm",300,TRUE,FALSE,,"calabazas, blancas, cerámica, set, otoño",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/temporada-otono/temporada-otono-05.jpeg
otono-06,temporada-otono,Corona de Otoño Decorativa,"Corona de otoño decorativa, ideal para colgar en puerta principal o como pieza de acento en pared. Bienvenida otoñal para tus visitas.",50 cm de diámetro,250,TRUE,FALSE,,"corona, otoño, puerta, wreath, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/temporada-otono/temporada-otono-06.jpeg
otono-07,temporada-otono,Calabaza Blanca con Tapadera,"Calabaza decorativa blanca con tapadera de cerámica. Funcional y decorativa al mismo tiempo, puedes usarla para guardar pequeños tesoros.",10 cm de alto x 14 cm de diámetro,150,TRUE,FALSE,,"calabaza, blanca, tapadera, cerámica, funcional, otoño",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/temporada-otono/temporada-otono-07.jpeg
utensilios-01,utensilios-decoracion,Organizador Giratorio de Madera para Utensilios,"Icónico organizador de madera giratorio para utensilios, sofisticado y versátil. Mantén todos tus utensilios de cocina al alcance con estilo.",17 cm de altura x 15 cm de diámetro,200,TRUE,FALSE,,"organizador, madera, giratorio, utensilios, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-01.jpeg
utensilios-02,utensilios-decoracion,Tijeras Multiusos KitchenAid,"Tijeras multiusos KitchenAid con funda protectora, de acero inoxidable resistente. Una herramienta esencial para cualquier cocina moderna.",,100,TRUE,FALSE,,"tijeras, KitchenAid, multiusos, acero inoxidable, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-02.jpeg
utensilios-03,utensilios-decoracion,Espátulas de Silicona Bake House,Espátulas de silicona BAKE HOUSE y SHOP perfectas para mezclar con diseño sofisticado. Resistentes a altas temperaturas y seguras para tus sartenes antiadherentes.,25 cm,75,TRUE,FALSE,,"espátula, silicona, Bake House, repostería, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-03.jpeg
utensilios-04,utensilios-decoracion,Soporte Utensilios con Base de Corcho,Soporte para utensilios de cocina o florero de plantas artificiales con base de corcho para proteger tu mesa. Práctico y decorativo.,17 cm de alto x 14 cm de diámetro,175,TRUE,FALSE,,"soporte, utensilios, corcho, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-04.jpeg
utensilios-05,utensilios-decoracion,Set de Saleros Cerámica Elegante,"Set de saleros, recipientes de cerámica con diseño único y elegante. Un detalle que eleva cualquier mesa.",8 cm de alto,125,TRUE,FALSE,,"salero, cerámica, set, mesa, elegante",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-05.jpeg
utensilios-06,utensilios-decoracion,Set de Contenedores Cerámica con Bambú,Set de contenedores de almacenamiento de cerámica color negro brilloso y mate con cubierta de bambú. Organización estética para tu cocina.,"Grande 19 cm alto x 13 cm diámetro, Mediano 15 cm alto x 10 cm diámetro",225,TRUE,FALSE,,"contenedor, cerámica, bambú, almacenamiento, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-06.jpeg
utensilios-07,utensilios-decoracion,Organizador de Cerámica para Utensilios,"Organizador de cerámica para utensilios, sofisticado, versátil y de diseño único. El complemento perfecto para una cocina con estilo.",19 cm de altura x 16 cm de diámetro,200,TRUE,FALSE,,"organizador, cerámica, utensilios, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-07.jpeg
utensilios-08,utensilios-decoracion,Estatua de Chef Decorativa,Estatua de Chef para darle una decoración única y divertida a tu cocina. Un guiño con personalidad.,13 cm de alto,125,TRUE,FALSE,,"estatua, chef, decoración, cocina, divertido",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-08.jpeg
utensilios-09,utensilios-decoracion,Set de Dispensadores Automáticos de Huevos,"Set de 2 dispensadores automáticos de huevos para refrigeradora, de plástico, versátiles y de fácil acceso. Mantén tus huevos organizados siempre.",35 cm de largo x 8 cm de ancho,165,TRUE,FALSE,,"dispensador, huevos, refrigeradora, organizador, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-09.jpeg
utensilios-10,utensilios-decoracion,Set de 4 Bandejas Organizadoras Transparentes,Set de 4 bandejas transparentes de plástico para organizar todos tus alimentos. Visibilidad total para una despensa en orden.,38 cm de largo x 20 cm de ancho,200,TRUE,FALSE,,"bandeja, organizador, transparente, plástico, despensa",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-10.jpeg
utensilios-11,utensilios-decoracion,Prensa de Ajo de Acero Inoxidable,Prensa de ajo de metal resistente en acero inoxidable para larga durabilidad. Eficiente para ajo instantáneo sin esfuerzo.,15 cm de largo,90,TRUE,FALSE,,"prensa, ajo, acero inoxidable, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-11.jpeg
utensilios-12,utensilios-decoracion,Estante de Madera para 8 Botellas de Vino,"Estante de madera para 8 botellas de vino, aspecto simple, clásico y elegante. Una encimera de vinos que puedes exhibir con orgullo.",40 cm de largo,285,TRUE,FALSE,,"estante, vino, madera, botellas, encimera",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-12.jpeg
utensilios-13,utensilios-decoracion,Letrero de Madera Cocina Rústico,"Letrero para decoración de madera de cocina para diario, estilo rústico y ligero. Añade un mensaje cálido a tu cocina.",20 x 20 cm,90,TRUE,FALSE,,"letrero, madera, cocina, rústico, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-13.jpeg
utensilios-14,utensilios-decoracion,Esfera Decorativa Metal Dorada,"Esfera decorativa de metal dorada con diseño minimalista, adecuada para sala de estar, estudio, dormitorio o mesa de centro. Statement moderno.",18 cm de circunferencia,200,TRUE,FALSE,,"esfera, metal, dorada, minimalista, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-14.jpeg
utensilios-15,utensilios-decoracion,Set de 2 Aceiteros Blancos,"Set de dos aceiteros color blanco para aceite, vinagre u otros líquidos en la cocina o la mesa. Líneas limpias y acabado elegante.",27 cm de alto y 23 cm de alto (una pieza de cada altura),100,TRUE,FALSE,,"aceitero, blanco, cocina, set, vinagre",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-15.jpeg
utensilios-16,utensilios-decoracion,Set de Figuras de Madera para Decorar Try,"Set de figuras decorativas en madera para vestir tus tries, bandejas o rincones de la mesa. Piezas surtidas que suman calidez y un toque artesanal sin quitar protagonismo a lo que exhibes.",Varias piezas en madera; ideales para componer sobre tries o bandejas,100,TRUE,FALSE,,"madera, figuras, decoración, try, mesa, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-16.jpeg
utensilios-17,utensilios-decoracion,Set de 3 Toallas de Cocina Aqua,"Set de 3 toallas de tela color aqua de cocina, con suavidad y absorbencia que harán que limpiar sea un placer.",73 cm de largo x 43 cm de ancho,90,TRUE,FALSE,,"toallas, cocina, aqua, tela, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-17.jpeg
utensilios-18,utensilios-decoracion,Set de 3 Toallas de Cocina Azules,Set de 3 toallas de tela azules con distintos estilos de cocina. Suavidad y absorbencia para un hogar impecable.,73 cm de largo x 43 cm de ancho,90,TRUE,FALSE,,"toallas, cocina, azul, tela, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-18.jpeg
utensilios-19,utensilios-decoracion,Set de 2 Lámparas Chimenea de Plástico,"Set de 2 lámparas de plástico simulando chimeneas, ideal para interiores o exteriores. Crean ambientes cálidos sin fuego real.",40 cm de alto,180,TRUE,FALSE,,"lámpara, chimenea, led, set, cálido",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-19.jpeg
utensilios-20,utensilios-decoracion,Set Piezas de Pared Rústicas,Set de piezas de pared estilo rústico de madera que brindan un arte creativo. Personalidad y calidez para cualquier habitación.,39 cm de alto x 25 cm de ancho,150,TRUE,FALSE,,"pared, madera, rústico, arte, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-20.jpeg
utensilios-21,utensilios-decoracion,Soporte de Cucharas Cerámica,"Soporte de cucharas de cerámica para estufa, esencial para tu cocina. Disponible en negro y gris.",20 cm de largo x 9.5 cm de ancho,90,TRUE,FALSE,,"soporte, cuchara, cerámica, estufa, cocina",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-21.jpeg
utensilios-22,utensilios-decoracion,Bandeja Decorativa MDF Hoja,"Bandeja decorativa de MDF con forma de hoja, ideal para almacenar pequeños artículos con elegancia.",49 cm de largo x 18 cm de ancho,160,TRUE,FALSE,,"bandeja, hoja, MDF, decorativa",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-22.jpeg
utensilios-23,utensilios-decoracion,Set de Bandejas MDF Ovaladas,"Set de bandeja decorativa de MDF ovaladas, ideal para almacenar pequeños artículos con un toque elegante.","Grande 40 cm x 21 cm, Pequeña 29 cm x 16 cm",200,TRUE,FALSE,,"bandeja, ovalada, MDF, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-23.jpeg
utensilios-24,utensilios-decoracion,Tazón de Vidrio con Tapa de Bambú,Tazón de vidrio grande con tapa de bambú para almacenar comida y mantenerla fresca. Hermético y estético.,25 cm de diámetro y 12 cm de profundidad,275,TRUE,FALSE,,"tazón, vidrio, bambú, almacenar, hermético",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-24.jpeg
utensilios-25,utensilios-decoracion,Set de Contenedores Vidrio con Tapa Metal,Set de contenedores de almacenamiento de vidrio con tapadera de metal. Organización cristalina con estilo industrial chic.,"Grande 16 cm, Medianos 12 cm",200,TRUE,FALSE,,"contenedor, vidrio, metal, almacenamiento, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-25.jpeg
utensilios-26,utensilios-decoracion,Comedero Aves Cabina Telefónica,"Comedero para aves colgante al aire libre, de metal decorativo con forma de cabina telefónica. Funcional y encantador para tu jardín.",19 cm de largo x 9 cm de ancho,175,TRUE,FALSE,,"comedero, aves, jardín, cabina telefónica, metal",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-26.jpeg
utensilios-27,utensilios-decoracion,Canastos de Cuerda de Algodón,"Canastos de cuerda de algodón, textura natural y aspecto artesanal. Ideales para organizar o decorar salón, baño o dormitorio.",40 cm de diámetro x 22 cm de fondo,150,TRUE,FALSE,,"canasto, cuerda, algodón, organización, decoración, natural",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-27.jpeg
utensilios-28,utensilios-decoracion,Set de 2 Linternas Solares Impermeables con Velas,"Linternas solares impermeables con velas, ideales para exteriores, jardín o terraza. Cargan con luz solar y crean un ambiente acogedor al anochecer.",Grande 40 cm de alto x 14 cm de ancho; pequeña 30 cm de alto x 10 cm de ancho,185,TRUE,FALSE,,"linterna, solar, impermeable, exterior, velas, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-28.jpeg
utensilios-29,utensilios-decoracion,Set de 6 Candelas LED,"Set de 6 candelas LED color beige que proporcionan un ambiente festivo. Operan con baterías, aspecto realista y elegante.","15 cm de largo, diámetro 7.2 cm",225,TRUE,FALSE,,"candela, LED, beige, set 6, festiva",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-29.jpeg
utensilios-30,utensilios-decoracion,Set de 6 Candelas LED Color Beige,"Set de 6 candelas LED color beige que crean un ambiente festivo y acogedor. Funcionan con pilas, con aspecto realista y elegante.","15 cm de largo, diámetro 7.2 cm",350,TRUE,FALSE,,"candela, LED, beige, festivo, set, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-30.jpeg
utensilios-31,utensilios-decoracion,Cúpula de Cristal con Piñas y Naranjas,Cúpula de cristal con piñas y naranjas preservadas con base de madera. Pieza exhibición perfecta para temporada otoñal o navideña.,25 cm de alto x 17 cm de diámetro,250,TRUE,FALSE,,"cúpula, cristal, piñas, naranjas, preservadas, otoño",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-31.jpeg
utensilios-32,utensilios-decoracion,Cúpula de Vidrio con Frutos Secos,"Cúpula de vidrio con frutos secos, ideal como pieza decorativa. Lucen muy bien en mesa, sala o el rincón que prefieras.","Grande 31 cm diámetro, Mediana 25 cm diámetro, tapadera 14 cm",250,TRUE,FALSE,,"cúpula, vidrio, frutos secos, decoración, mesa, centro de mesa",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-32.jpeg
utensilios-33,utensilios-decoracion,Set de Dulceros de Vidrio,"Set de dulceros de vidrio para exhibir caramelos, chocolates o snacks con estilo. Ideales en mesa dulce, sala o cocina.",Dos piezas: 21 cm de alto x 14 cm de diámetro; 25 cm de alto x 14 cm de diámetro,250,TRUE,FALSE,,"dulcero, vidrio, set, mesa dulce, golosinas, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-33.jpeg
utensilios-34,utensilios-decoracion,Set de 2 Saleros a Pilas con 6 Funciones,"Set de dos saleros que funcionan con pilas, con 6 funcionalidades para sazonar de forma práctica y uniforme en la cocina o en la mesa.",20 cm de alto,350,TRUE,FALSE,,"salero, eléctrico, pilas, cocina, set, funciones",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-34.jpeg
utensilios-35,utensilios-decoracion,"Set de Saleros de Cerámica Sal, Azúcar y Pimienta","Juego de tres saleros de cerámica para sal, azúcar y pimienta. Prácticos y decorativos para la cocina o la mesa.",10 cm de alto (cada pieza),250,TRUE,FALSE,,"salero, cerámica, azúcar, pimienta, cocina, set",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-35.jpeg
utensilios-36,utensilios-decoracion,"Cúpula para Pastel, Cupcake o Pan","Cúpula de cristal para cubrir y lucir pasteles, cupcakes o pan en la mesa. En la imagen se muestran dos; el precio mostrado es por unidad.",21 cm de diámetro x 15 cm de alto. Precio por unidad.,150,TRUE,FALSE,,"cúpula, pastel, cupcake, pan, cristal, repostería",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/utensilios-decoracion/utensilios-decoracion-36.jpeg
esculturas-01,esculturas,Escultura Abstracta Hombres de Cerillas,"Escultura abstracta de hombres de cerillas minimalistas de resina moderna. En colores blanco y café, un dúo escultural para conversaciones.","Blanca 20 cm alto x 9 cm ancho, Café 20 cm alto x 12 cm ancho",325,TRUE,FALSE,,"escultura, abstracta, resina, minimalista, moderna",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-01.jpeg
esculturas-02,esculturas,Estatua del Silencio,Estatua del silencio en material de resina. Añade un toque de elegancia y creatividad a cualquier espacio con un mensaje reflexivo.,27 cm de altura,300,TRUE,FALSE,,"estatua, silencio, resina, decoración, elegante",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-02.jpeg
esculturas-03,esculturas,Estatua del Silencio Pareja,"Estatua del silencio de pareja en material de resina. Añade un toque de elegancia, romance y creatividad a cualquier espacio.",25 cm de altura y 14 cm de ancho,300,TRUE,FALSE,,"estatua, silencio, pareja, resina, romántica",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-03.jpeg
esculturas-04,esculturas,Escultura de Plata Abstracta,Escultura de estatua de plata con arte abstracto para decoración del hogar. Statement piece moderno y sofisticado.,28 cm de alto,300,TRUE,FALSE,,"escultura, plata, abstracta, arte, moderna",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-04.jpeg
esculturas-05,esculturas,Reloj de Arena Madera Negro,"Reloj de arena decorativo de madera color negro con duración de 30 minutos. Ideal para medir tiempos de estudio, té o meditación.",22 cm de alto x 9 cm de ancho,300,TRUE,FALSE,,"reloj de arena, madera, negro, 30 min, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-05.jpeg
esculturas-06,esculturas,Reloj de Arena Madera Blanco,Reloj de arena decorativo de madera color blanco con duración de 30 minutos. Un acento elegante y funcional.,22 cm de alto x 9 cm de ancho,300,TRUE,FALSE,,"reloj de arena, madera, blanco, 30 min, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-06.jpeg
esculturas-07,esculturas,Reloj de Arena Madera Rosado,"Reloj de arena decorativo de madera color rosado con duración de 30 minutos. Suave y cálido, perfecto para espacios femeninos.",22 cm de alto x 9 cm de ancho,300,TRUE,FALSE,,"reloj de arena, madera, rosado, 30 min",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-07.jpeg
esculturas-08,esculturas,Balanza de Metal Bronce,"Balanza de metal color bronce, muy atractiva y llamativa como pieza de decoración del hogar. Evoca estilo apothecary vintage.","30 cm alto x 20 cm ancho, platos 13 cm de diámetro",325,TRUE,FALSE,,"balanza, metal, bronce, vintage, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-08.jpeg
esculturas-09,esculturas,Esculturas Blancas Entrelazadas,"Esculturas decorativas color blanco, formas entrelazadas y diseño abstracto. Ideales para dar un toque artístico y elegante a cualquier espacio.","Escultura grande 23 cm de alto, pequeña 19 cm de alto",275,TRUE,FALSE,,"escultura, blanco, entrelazadas, abstracta, decoración",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-09.jpeg
esculturas-10,esculturas,Frutero de Metal con Base de Vidrio,"Frutero de metal con base de vidrio, elegante y moderno. Eleva la presentación de tus frutas con estilo.",10 cm de altura y 30 cm de diámetro,200,TRUE,FALSE,,"frutero, metal, vidrio, elegante, moderno",https://klugsystem-public-storage.s3.us-east-1.amazonaws.com/sweethome/assets/images/esculturas/esculturas-10.jpeg
